"Atp1b1",2580.128,1394.024,1096.076,2551.132,763.714,1212.056,1537.061,1322.14,196.015,1528.04,2922.218,147.007,2150.104,1582.089,836.019
"Atp1b3",228,86,94,288,88,68,165,120,13,138,290,26,343,158,78
"Atp2a2",1321,535,630,1516,458,713,790,758,72,909,1726,80,1273,961,509
"Atp2b1",1733,753,758,2155,626,763,946,975,112,888,2697,142,1605,1178,489
"Atp2b2",665,423,467,1282,394,412,646,716,73,696,1104,63,1076,730,275
"Atp2b4",1087,259.068,196,612,201.041,391,624,382.901,48,369,892.078,35,705.095,268,324.011
"Atp2c1",96.256,119.369,76.5,199.484,79.569,88.801,83.816,135.029,14,110.952,132.559,8.079,188.229,155.253,31.985
"Atp5f1a",1822,625,611,1585,429,652,780,819,122,817,1896,100,1217,983,653
"Atp5f1b",2801,776,981,2641,577,894,1279,1229,154,1298,2368,132,2050,1243,890
"Atp5f1c",434.981,92.498,81.248,386.823,112.428,77.513,195.167,126.456,18.256,159.993,303.326,21.779,231.357,174.479,93.172
"Atp5f1d",535,231,243,490,145,242,297,233,37,281,580,32,478,310,213
"Atp5f1e",1418.998,470,587,1531.989,477.997,582,789.959,882.992,89,811,1523.271,70,1372,909.997,467
"Atp5if1",1881,329,356,1276,390,405,617,629,50,499,1456,64,1141,610,348
"Atp5mc1",1905.791,607.636,749.635,1646.358,408.097,752.444,1120.887,729.025,88.306,957.808,1959.703,86.154,1490.023,910.676,665.554
"Atp5mc2",1064,313,355,1080,311,415,530,594,61,504,1088,42,956,663,358
"Atp5mc3",4542,933,1123,3256,1021,1009,1679,1755,225,1835,3529,195,3072,1841,988
"Atp5me",5850,2888,2195,5525,1848,3407,3577,3347,329,3208,7092,435,5190,3520,2351
"Atp5mf",2869,1288,1335,2763,837,1406,1698,1443,223,1691,3028,188,2430,1891,1297
"Atp5mg",2473.381,935.883,970.447,2597.167,649.125,1111.147,1412.073,1341.695,160,1235.572,2374.127,144.413,2170.35,1488.814,1020.357
"Atp5mk",742.808,218.891,268.827,837.301,177.259,364.759,382.451,443.239,35.192,349.661,961.081,55.351,732.191,453.698,241.593
"Atp5pb",507,99,182,529,164,186,163,197,23,248,643,33,266,314,104
"Atp5pd",1676.999,549,701,1736,536,599,877,854,96,734.999,2022,97,1594,855,435
"Atp5pf",575,133,157,529,178,189,198,214.001,32,235,505,24,437,278,146
"Atp5po",948,377,378,1203,235,454,579,564,63,589,1062,70,734,622,393
"Atp6ap1",3954,1428,1313,2876,829,1555,1754,1783,213,1653,3460,230,2388,1925,1439
"Atp6v0a1",995,386,355,759,208,406,485,401,59,437,853,61,697,611,265
"Atp6v0b",1381,467,640,1268,366,676,708,531,62,592,1354,61,892,644,453
"Atp6v0c",77.008,26.419,39.157,68.167,24.67,23.006,15.375,41.361,2.331,59.548,56.108,2.83,17.801,20.877,12.184
"Atp6v0d1",635,194,310,849,183,350,307,265,43,289,746,39,454,333,213
"Atp6v0e1",121,43,61,98,12,54,55,61,2,52,77,11,88,80,28
"Atp6v1b2",6750,1238,1506,7148,1583,2073,3131,3272,293,2135,7119,352,5271,2484,1494
"Atp6v1c1",705,311,416,737,220,359,603,458,52,448,869,35,688,504,333
"Atp6v1d",1127,349,440,913,263,350,461,463,75,427,1136,55,712,492,354
"Atp6v1e1",1554,390,444,1393,409,474,657,742,68,723,1324,85,1261,910,400
"Atp6v1f",1448,517,576,1443,429,628,868,733.999,72,774,1579,69,1438,786,513
"Atp6v1g1",2106,530,575,1511,477,694,981,826,104,690,1806,87,1265,953,607
"Atp6v1g2",1350,698,694,1553,463,792,844,657,99,721,1815,91,1135,967,563
"Atp6v1h",523,101,195,739,75,194,281,272,20,226,521,37,373,140,160
"Atp9a",5612,2760,2342,5588,1809,2826,3553,2710,422,2792,6564,429,5073,3650,2618
"Atpaf1",538.716,363.773,160.888,552.606,186.23,250.296,369.895,310.954,48.2,315.372,678.334,43.269,698.904,276.082,172.79
"Atpaf2",129,48,61,44,26,37,83,66,7,42,148,4,87,103,29
"Atraid",63.979,27.174,46.854,131.54,16.852,63.742,53.663,49.113,7.177,20.216,76.183,7.805,67.374,50.519,33.716
"Atxn10",486,205,260,446,109,291,290,235,27,195,629,25,315,308,192
"Atxn7l1",97,15,43,65,21,43,51,23,4,29,91,1,61.002,50,13
"Atxn7l3",757.15,288.038,473.152,755.216,243.039,327.051,394.021,409.156,56,422.107,623.126,43,680.454,561.032,315.004
"Atxn7l3b",789,210,236,764,221,251,409,294,41,337,649,32,515,328,189
"Auh",357,144,98.119,285.932,94.207,90.347,98.859,115.465,9,146.813,200.379,27.198,274.965,215.027,62.506
"Aup1",413,263,215,410,162,274,259,262,51,223,563,11,389,281,213
"Aurkaip1",364,93,101,305,95,138,140,147,16,144,326,17,231,210,83
"Aurkc",95,22,64,114,17,30,68.999,46,4,41,109,5,62,48,53
"Aven",61,24,21,102,17,34,22,45,5,24,51,3,74,55,16
"Avpi1",279,39,98,128,57,97,72,44,10,58,216,12,158,89,78
"B2m",651,159,214,752,175,204,196,248,27,198,678,45,475,246,136
"B3gat1",708,190,298,575,158,257,314,368,35,344,670,23,378,283,152
"B3gat3",450,204,208,335,118,217,298,269,27,264,513,35,408,262,173
"B4galt2",703,332,231,595,216,330,322,326,49,429,746,44,644,418,229
"B4galt3",164,72,68,58,33,57,80,51,9,69,160,8,50,105,40
"B4galt5",108,37,18,95,19,14,31,69,4,37,121,10,62,55,16
"B4galt6",249.806,99.953,109.085,316.382,101.605,60.658,173.756,119.85,12.001,133.801,280.383,25.014,198.673,183.859,59.581
"B4galt7",192,62,73,219,42,50,73,86,11,48,133,11,175,90,53
"B4gat1",340,124,142,379,105,171,210,220,37,209,486,27,266,209,127
"B9d1",387.917,20,30.046,184.104,39.396,34.003,82.715,63.846,5,71.581,135.168,8.906,127.313,80.993,38.683
"B9d2",44,13,53,75,15,38,24,58,10,34,68,3,76,55,22
"Baalc",127.002,28.124,43,141.003,31,53.08,89.831,83.001,11,43.937,142.955,7,143.009,68.225,24
"Babam1",237,56,61,192,71,73,103,65,7,77,203,14,163,143,74
"Babam2",76,65,95,125,26,55,104,105,8,83,156,5,92,107,45
"Bach1",653.59,76.135,57.945,218.935,157.327,45.572,264.886,219.688,12.973,212.778,199.542,42.198,346.029,183.35,65.392
"Bad",213,57,50,168,44,107,123,51,13,108,191,8,151,89,72
"Bag1",159,35,53,147,46,47,69,36,6,74,126,12,139,80,36
"Bag5",318,164,192,311,115,201,189,212,19,245,441,17,248,300,142
"Bag6",353.578,162.098,170,456.265,168.66,136.95,200.091,239.039,32,175,468.184,18.003,288.109,321.294,141.014
"Baiap2",720,372,345,619,251,385,369,431,30,410,694,45,526,446,284
"Banf1",263,90,98,276,80,96,144,144,16,115,283,12,245,161,62
"Banp",146,53,50,184,41,38,35,38,12,40,61,10,73,64,35
"Bap1",679,251,275,655,227,341,330,292,45,306,674,36,485,487,328
"Basp1",1657,584,567,1627,573,637,1016,1010,107,828,1918,98,1435,860,552
"Batf2",514.868,186.483,116.603,341.271,188.381,104.132,188.194,386.241,5.514,242.224,233.522,16.031,762.434,275.287,17.284
"Bax",493.901,249.436,291.344,532,146,288,388.163,376.676,40,339,603,41,492,425,305.804
"Bbc3",103,11,27,26,11,31,30,10,6,16,75,0,59,13,19
"Bbip1",900.47,338.109,331.61,840.939,303.982,351.671,522.134,510.6,85,594,955.168,73.001,830.412,545.307,220.144
"Bc1",540271.136,109738.27,90048.706,317252.939,129171.477,86396.512,169961.153,165384.144,23915.767,162919.136,423916.886,23482.535,361649.658,148291.496,111073.579
"Bcan",808,300,334,844,257,241,426,415,41,533,749,45,715,601,269
"Bcap31",214,106,147,251,146,143,244,169,19,152,318,19,271,231,113
"Bcas1",328,110,86,356,65,79,181,291,20,164,178,19,443,120,67
"Bcas2",69,27,11,47,28,21,80,28,2,41,66,10,78,43,22
"Bcas3",216,97,88,198,79,124,87,71,12,93,211,11,154,85,80
"Bcat1",3825,1540,1588,3778,1165,1437,2117,1779,276,1828,5381,238,3491,2440,1479
"Bccip",7,26,40.678,22.81,4.355,16.183,27.896,0,1,2,2,3,26.118,6,10
"Bcdin3d",102,22,14,41,30,9,24,17,2,30,66,0,72,20,10
"Bckdha",111,28,39,118,27,24,52,70,9,38,125,3,87,75,23
"Bckdhb",224,63,99,249,55,108,106,86,22,113,281,22,185,126,83
"Bckdk",106,68,43,98,14,42,70,43,6,36,102,1,90,64,52
"Bcl11a",567,257,216,555,203,268,352,302,35,246,649.001,49,406,332,222
"Bcl2l1",330.76,124,176.017,246.013,76.012,173.973,188.039,163.448,20,114.016,307.863,16,318.864,251.014,104
"Bcl7a",305,162,143,236,88,130,287,264,14,187,306,7,276,265,140
"Bcl7c",20,12,28,16,22.658,31,16,20,7.999,17,21,1,36,37,19
"Bclaf1",181,62,121,241,66,100,101,84,14,70,203,15,167,87,58
"Bdh1",135.363,33.362,41.855,165.417,67.677,33.627,87.732,55.148,12.776,46.616,178.689,6.61,185.013,96.378,32.029
"Begain",256,179,112,278,82,198,323,218,23,205,455,21,211,279,240
"Bend2",563.303,88.399,81.831,201.164,139.611,63.826,147.033,129.301,7.632,131.243,229.275,14.072,233.066,82.624,45.316
"Bend6",1006,201,335,1181,262,243,353,419.968,57,506,829,47,883,607,261
"Best1",450.992,94.999,195.998,328.996,89.999,176.998,195.991,190.996,22,260.998,441.992,24,356.992,195.992,127.997
"Bex1",1176.888,285.012,261.99,621.936,234.973,387.002,643.472,382.381,35.003,489.414,970.007,41.99,794.434,630.011,217.003
"Bex2",1600.029,410.483,483.996,1351.869,430.015,486.995,734.993,678.588,31.997,767.586,1316.972,79.008,1133.566,822.984,319.978
"Bex3",1051.003,419.505,572.014,1251.006,428.012,638.003,633.002,646.031,77,610,1290.011,51.002,1078,814.005,436.019
"Bgn",93.713,41.83,75.169,27.535,16.823,36.139,71.949,54.294,5.075,64.194,83.004,1.017,61.427,87.171,46.688
"Bhlhb9",200,40,22,112,37,64,61.003,37,10,53,113,1,83,82,41
"Bicd2",420,89,157,321,70,123,176,191,28,185,549,16,337,214,104
"Bin1",300,130,131,338,82,129,226,231,20,195,296,11,320,192,135
"Birc5",21,21,27,39,9,14,40,37,1,47,53,3,12,30,15
"Blcap",468.003,120.001,139.184,364.003,150.021,168.074,197.092,162.919,27,204.043,415.464,14.088,280.489,232.001,161.639
"Bles03",273,124,130,163,111,124,164,158,21,122,282,14,214,209,87
"Blk",926.963,114.137,50.192,350.62,159.363,24.27,288.958,218.383,23.83,181.872,451.523,40.235,374.475,195.979,83.457
"Blmh",782,220,303,666,290,332,373,361,58,362,1115,46,632,536,275
"Bloc1s1",388,98,122,367,123,131,149,156,18,193,305,19,274,207,79
"Bloc1s2",57,5,19,52,25,7,18,16,1,5,43,0,34,10,9
"Bloc1s4",62,22,21,103,24,27,41,17,10,37,84,8,54,34,17
"Bloc1s5",145,58,130,243,96,69,123,71,9,67,241,13,124,92,58
"Blvra",159,27,32,85,31,62,63,28,5,32,133,10,89,76,27
"Blvrb",31,5,8,54,15,10,22,39,6,17,79,0,34,8,14
"Bmerb1",517,148,160,439,160,207,358,258,16,274,412,20,415,265,117
"Bmpr2",559,202.057,218.006,381,132,186,258.227,298.187,36,214.673,700,28,513.535,285,138
"Bnip1",224,69,71,168,57,82,73,134,18,121,181,7,189,122,62
"Bnip3",514,129,153,665,151,153,210,247,27,276,355,29,441,304,168
"Bnip3l",371,170,158,631,136,137,272,291,23,247,529,17,436,219,123
"Bod1",93,28,29,120,43,58,78,86,11,45,127,4,58,62,26
"Bok",275,59,98,192,55,58,68,80,12,50,203,7,154,123,75
"Bola1",134,46,34,123,51,61,94,62,14,57,170,12,119,106,56
"Bola2",443.427,185.856,159,372.035,103.296,182.748,268.571,229.888,31,242.203,358.617,27,399.354,324.639,166.424
"Bola3",181,62,47,313,66,70,93,124,17,79,259,8,198,76,45
"Bop1",108,66.02,47.002,102.02,35,48,54.117,44.031,7,54,143,19,189.034,71,43
"Borcs6",313,120,100,268,78,160,185,122,17,149,276,11,205,180,90
"Borcs8",23,10,6,11,8,5,6,16,0,2,49,1,8,2,1
"Bpgm",248,88,114,292,65,95,155,97,15,146,383,21,206,169,84
"Bpnt2",601,266,220,653,223,459,314,243,33,272,1067,46,532,413,212
"Brap",184,50,66,137,42,43,96,75,7,72,167,13,151,99,55
"Brd2",252,95,67,384,63,93,127,119,16,154,330,20,224,161,50
"Brd7",171,37,64,299,77,55,94,78,18,103,173,9,204,108,70
"Brd9",115,39,45,158,32,37,58,64,15,50,156,9,181,136,54
"Bri3",1161.146,394.786,504.561,958.901,308.784,504.622,704.205,563.079,59.39,588.215,1110.227,32.139,925.936,660.742,433.537
"Brinp1",1113.554,241,309.011,1150.445,309.261,342,462.004,374.117,70,398.178,1015.03,77,784.208,617.044,251
"Brk1",833,375,376,570,230,475,386,372,49,472,1003,60,465,549,318
"Brox",101,87,78,199,68,128,132,73,14,92,254,9,165,146,87
"Brsk2",362,143,127,432,101,189,164,176,24,184,462,17,266,222,86
"Bscl2",171,78.179,108.995,231,66,68,97,80,14,59.645,165.992,16.306,201.485,91,38.37
"Bsg",1711,1030,810,2003,613,935,1340,1114,128,1103,2072,146,1688,1301,756
"Bsn",784,425,459,1211,300,306,558,436,59,484,1116,45,1013,500,372
"Bspry",98,24,27,58,11,43,19,40,6,43,96,0,92,59,13
"Btbd1",451,160,186,465,139,155,259,232,21,175,500,27,395,345,105
"Btbd17",268,97,102,215,72,85,117,162,28,129,209,14,220,174,69
"Btbd2",210,80,53,270.632,84,87,69,108,16,128,257,10,152,139,49
"Btbd6",149,80,77,222,59,93,92,99,8,78,228,23,155,82,71
"Btbd8",282,156,91,257,96,223,201,101,21,205,354,30,221,186,96
"Btbd9",649.362,181.091,152.125,475.086,176.752,193.451,239.411,228.49,50.329,254.852,614.064,37.732,495.467,242.968,134.367
"Btf3",544,143,182,516.989,145,288,240,368,31,257,862.558,39,398.381,242,151
"Btf3l4",438.536,117,171,368,62,195,234,202,14,223.741,398,33,368,173,132
"Btg3",88,22,26,21,12,52,69,32,2,38,77,1,29,38,23
"Btrc",434.014,92,134,282,129,174,178,178,16,159,445,21,358.998,192,93
"Bub3",165,21,66,127,30,37,52,43,2,58,87,10,76,60,27
"Bud31",40.204,3.143,3.133,1.063,7.519,0,6.41,8.354,1.029,1.03,16.698,0,10.539,17.017,14.539
"Bysl",29,48,29,56,17,25,25,16,6,20,52,2,20,37,17
"Bzw1",488,108,141,566,132,169,229,227,41,209,471,18,468,201,107
"C1d",460.92,169.947,168,345,113.971,254.002,299,225,20,236,511.976,34,271,286,196
"C1qa",439,158,186,275,86,168,140,188,33,137,429,37,213,257,134
"C1qb",183,85,93,176,30,65,67,81,11,68,165,20,99,111,56
"C1qbp",382,104,182,347,74,125,150,182,20,142,412,13,176,141,194
"C1qc",96,7,25,33,14,15,16,24,4,24,36,3,28,24,18
"C1ql1",56,17,22,43,15,10,29,43,0,23,60,1,39,18,15
"C1qtnf4",444,275,263,538,165,227,348,305,33,413,534,32,442,390,309
"C1qtnf5",20,19,22,25,12,30,31,23,6,19,52,3,23,19,20
"C2cd2l",1112.999,229,406,843,279,333,464,406,61,389,1069,56,751,486,279
"C2H1orf54",15,11,12,24,6,13,11,8,3,1,42,0,36,23,10
"Ca11",482,352,281,564,246,434,449,334,50,357,764,47,625,440,266
"Ca4",118,37,23,84,38,51,54,37,9,38,125,11,77,146,27
"Ca6",109.266,46.91,50.366,104.891,75.935,51.177,43.547,33.158,3.492,50.968,153.672,7.597,143.449,61.723,45.669
"Cables1",270.193,94.064,115,289,109.98,99,160,112,19,126.672,302.044,25,224,173.53,89
"Cables2",105,51,27,176,41,67,43,58,5,64,146,7,176,83,25
"Cabp1",535,304,402,800,177,275,399,385,42,432,797,44,706,599,251
"Cabyr",1004.153,545.599,508.591,1034.691,407.025,589.693,669.363,535.484,94.828,584.306,1242.488,63.776,1043.565,790.268,417.218
"Cacfd1",77.134,28.115,52.466,85,22.78,16.048,60.065,50.725,3,51.361,143.102,4.141,60.636,24,44.238
"Cacna1a",484,189,162,608,155,144,238,266,18,250,449,38,383,301,112
"Cacna2d3",185,40,59,212,63,71,56,61,5,111,109,14,153,105,16
"Cacnb1",408,301,167,440,164,225,319,256.001,22,266,375,31,401,286,179
"Cacnb3",940,418,350,813,257,380,429,273,52,459,751,43,805,421,236
"Cacng2",114.031,83,98.437,182,46,53,129,101.019,11,71,197.454,10,162,126.031,64
"Cacybp",144,54,95,196,68,89,156,148,19,105,226,13,147,113,53
"Cadm1",518,101,98,371,166,148,153,194,26,143,487,34,331,180,123
"Cadm3",412.001,238.001,259,664.001,157,215,231,232,29,323,682,28,478.001,338,152
"Cadps",442,158,171,402.001,91,188,315,144,19,261,488,25,360,304,150
"Cadps2",126,63,85,161,54,128,119,102,6,117,242,11,106,112,61
"Calb1",122,34,48,139,65,54,64,103,7,73,132,8,114,103,54
"Calb2",8,7,30,48,9,24,14,24,2,16,38,4,23,16,6
"Calcoco1",182,35,83,86,30,89,108,65,12,52,175,13,113,50,42
"Calm1",13493,2126,2061,11676,3375,1988,3322,4057,668,3963,11564,587,7690,3653,1917
"Calm2",2353,535,589,2412,728,596,828,837,92,812,2218,123,1777,993,402
"Calm3",1377,486,491,1069,377,516,779,615,55,609,1095,69,1203,692,441
"Calr",844,324,315,643,248,282,473,492,48,468,675,38,693,368,190
"Calu",240,38,66,266,42,46,83,88,6,42,215,4,171,88,25
"Caly",611,271,237,381,184,248,309,221,23,295,514,30,273,263,219
"Camk1g",127,83,108,185,52,139,128,66,6,80,173,19,142,138,75
"Camk2a",7510.73,4958.001,2865.036,4737.003,2753.836,3985,4797.147,3657.015,629,4058,10625.7,766.182,6751.887,6423,3980
"Camk2b",2153,964,834,1919,641,988,1407,1128,120,1389,2566,160,1763,1420,691
"Camk2g",453,91,156,633,136,159,185,256,39,249,580,41,425,258,81
"Camk2n1",199,61,35,191,281,60,210,47,6,62,319,27,364,435,61
"Camkk1",479,112,143,394,128,148,127,184,27,174,549,40,409,283,174
"Camkk2",369.897,178.204,267.824,601.042,225.54,173.352,290.059,271.682,34.43,342.461,799.779,31.607,505.397,374.955,173.22
"Camkmt",97,79,22,105,29,33,34,44,6,41,117,14,67,44,17
"Camkv",1151,596,506,1152,237,544,587,595,72,544,1112,48,832,501,509
"Camlg",25,25,22,19,11,16,15,13,0,19,117,2,51,22,37
"Camsap1",334,176,143,335,68,154,183,113,25,135,441,14,307,194,110
"Camsap2",358,321,291,462,154,363,326,184,20,279,605,26,504,307,241
"Camta1",250.165,142.273,136.503,429.394,172.738,85.847,242.003,161.521,40,135.169,554.018,33.402,394,225.913,71.541
"Camta2",768,435,383,998,295,347,469,523,86,439,926,71,744,525,335
"Cant1",186,38,57,113,27,68,84,43,13,70,131,9,68,88,72
"Canx",1121.561,504,393,946.593,262.086,481,702,586.695,70,720.278,1195.256,70.045,847.007,730.358,447
"Cap1",305,149,160,218,129,123,223,231,20,177,406,28,353,250,102
"Cap2",625.169,161.636,149.389,639.765,137.188,206.567,301.91,177.936,27.67,308.863,700.159,48.784,388.479,286.43,147.698
"Capn12",311.914,95.073,88.951,263.646,86.751,92,92.441,119.753,12.862,109.844,356.073,16,251.481,146.972,84.997
"Capn2",420,123,113,241,72,98,194,146,19,173,402,15,174,190,94
"Capns1",359.903,164.419,200.697,304.933,94.58,170.236,181.534,197.652,25.253,177.632,437.826,26.935,349.374,215.81,147.627
"Capza2",424,117,168,479,90,122,126,187,15,206,370,17,328,142,106
"Capzb",532,130,193,577,185,153,248,261,29,212,603,31,518,328,110
"Car10",280.088,108,138.015,460.052,124,125,177.017,213.001,24.024,207.374,341.169,16,369.065,215.034,54.011
"Car2",114,25,26,131,26,25,47,112,4,52,46,5,137,34,38
"Car7",129,34,52,176,41,51,100,57,11,70,142,12,135,87,64
"Card19",23,12,29,33,11,20,9,9,2,14,21,6,11,16,11
"Carmil2",288.768,122.353,148.912,259.721,98.199,107.528,289.306,226.383,27.09,152.44,302.768,19.372,324.154,129.748,77.122
"Cars",204,57,72,176,51,72,91,82,9,65,182,5,174,102,52
"Cartpt",0,16,10,69,24,3,5,23,0,23,7,0,47,20,0
"Casd1",216,124,105,209,81,124,163,124,20,145,145,12,190,156,117
"Caskin1",415,212,234,598,161,228,278,278,29,217,545,44,400,261,173
"Cat",143.142,89.733,44.006,114.366,26.291,51.005,78.527,62.143,4.004,85.019,123.26,15,107.449,80.849,35.002
"Catsperz",160,104.303,87.911,223.709,96.912,139.533,178.172,92.808,19.549,117.725,288.218,12,208.204,158.219,56.741
"Cavin3",168,54,87,220,71,74,91,68,8,115,247,17,105,177,33
"Cbln2",63,50,44,160,65,56,59,99,6,118,144,10,130,106,38
"Cbr1",190.918,33,28,141.35,33,59.963,59.868,25.786,7.979,57,217,4,127.28,99.717,51
"Cbr3",112.272,29.872,19.878,38.787,7.323,33.702,35.569,59.795,1,40.301,58.813,5.143,34.684,10.768,24.561
"Cbs",257,129,107,140,67,86,125,139,15,139,223,14,215,159,63
"Cbx1",120,41,18,66,20,20,24,41,6,27,114,1,53,42,20
"Cbx3",405,114,114,292.856,114,166,218.866,166,19,180,433.506,18,493,198,84
"Cbx5",88,46,46,167,40,34,60,57,7,42,97,10,163,85,21
"Cbx6",4356,2035,1778,4490,1387,2066,2708,2630,307,2583,5321,265,4054,2617,1794
"Cbx7",282,66,62,260,83,111,136,117,9,134,281,15,224,134,92
"Cby1",180,47,75,141,38,37,69,83,13,81,145,9,143,81,21
"Ccdc106",102,24,17,34,23,48,46,23,10,23,99,1,24,48,20
"Ccdc12",128,47,37,63,49,28,61,78,2,65,145,4,53,80,27
"Ccdc124",191,91,113,272,83,69,109,149,16,114,211,12,252,185,91
"Ccdc127",141,59,14,89,35,41,71,39,14,55,124,13,80,78,40
"Ccdc134",1503.967,387.987,317.269,886.59,341.169,334.058,694.751,500.605,80.524,486.921,1168.253,84.371,969.358,497.302,279.803
"Ccdc136",263,66,132,379,91,135,166,134,32,151,440,17,206,164,113
"Ccdc138",273.592,57.867,93.782,228.934,50.427,48.634,152.746,147.699,25.111,123.321,276.518,7.345,222.446,98.388,72.571
"Ccdc149",166,20,37,73,25,48,115,51,19,41,97,10,145,37,36
"Ccdc152",719,213,323,429,135.982,272,336,376.985,60,327,606.967,40,430,494,241
"Ccdc167",173.578,35.913,74.48,219.241,51.935,28.261,105.036,89.592,13.336,86.255,175.51,5.891,238.664,30.942,31.901
"Ccdc181",274,114,102,334,106,136,197,137,21,154,320,13,288,114,106
"Ccdc184",128,102,71,191,59,55,100,104,18,145,105,3,150,125,41
"Ccdc28a",405.109,131.66,115.772,363.731,87.818,111.024,163.118,172.728,12.079,115.559,334.043,22.574,228.793,148.764,103.201
"Ccdc28b",167,60,68,134,34,107,135,77,15,94,199,6,154,91,57
"Ccdc30",145.028,71.315,30.086,122.435,82.36,54.976,96.523,105.649,16.1,52.935,214.172,13.275,176.212,76.32,56.665
"Ccdc32",200.04,35.834,49.244,162.226,50.151,81.089,63.174,59.493,13.311,36.886,162.397,6.33,163.184,46.732,30.906
"Ccdc47",215,67,102.048,260,87,94,132.011,103,19,117,161,10,135.425,135,58
"Ccdc85b",1337,598,545,1005,376,531,730,812,82,732,1348,71,1086,723,551
"Ccdc85c",263,82,69,252,57,75,94,95,5,94,174,14,182,120,41
"Ccdc9",105.001,24,53,159,22.015,85.012,98,84,11,38,154.619,13,138,79,70
"Ccdc91",60,65,95,143,57,84,70,73,3,49,168,8,174,83,54
"Ccdc92",493,243,310,712,165,287,241,256,38,421,635,28,343,483,174
"Ccdc97",54,62,61,136,33,77,100,61,6,70,108,4,147,109,49
"Ccer2",3984.39,619.528,361.613,1717.663,780.598,298.054,981.873,931.323,115.477,669.225,2515.318,120.836,2049.882,600.034,391.89
"Cck",1845,737,737,2116,587,622,1179,1304,130,1003,2242,103,1789,726,596
"Ccl19",0,2,16,3,0,2,0,5,1,6,4,0,10,16,0
"Ccl24",1240.208,315.191,214.314,574.828,222.063,109.476,411.019,394.714,43.903,304.797,647.096,63.86,796.487,272.988,88.497
"Ccl27",288,147,129,339,114,180,274,149,20,182,337,19,327,154,148
"Ccl9",382.34,261.969,27.687,126.267,88.556,87.414,181.586,308.318,0,164.736,198.395,0,238.543,99.593,26.626
"Ccm2",85,43,31,73,23,44,46,58,4,64,61,3,82,65,36
"Ccnc",172,37,49,105,28,34,72,62,6,46,142,4,85,53,45
"Ccnd3",230,167,195,319,124,128,228,160,23,166,498,23,233,198,125
"Ccndbp1",627.597,141.981,127.41,401.916,182.117,119.642,182.779,175.199,26.069,206.893,574.427,33.959,442.368,249.937,126.877
"Ccne1",15,37,46,23,13,34,27,26,7,26,62,6,33,29,28
"Ccng1",234,104,121,408,89,98,119,163,10,118,273,13,185,147,56
"Ccnh",175,48,31,90,39,43,105,82,3,60,131,5,153,61,50
"Ccni",928,426,479,1132,271,452,456,522,56,506,1001,62,823,723,298
"Ccnk",234,62,62,124,75,87,130.006,92,7,97,249,10,147,147,72
"Ccnl2",233.001,110,151,279,33,138,147,180,18,133,358,14,309,113,135
"Ccnq",78,37,32,67,36,30,54,24,3,37,42,2,67,49,13
"Ccs",68,13,19,39,20,44,33,44,5,47,67,5,59,55,15
"Cct2",248,95,94,219,89,108,102,120,12,127,233,13,226,202,72
"Cct3",334,100,110,337,71,116,179,103,12,113,316,16,254,181,123
"Cct4",1340,213,277,890,309,340,427,413,52,384,1340,83,708,436,278
"Cct5",302,141,82,156,44,95,99,89,6,76,243,19,204,142,80
